id,title,category,price,rating,is_in_stock,availability_text,image_url,book_page_url
113,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,16.33,1,True,In stock,https://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,https://books.toscrape.com/fruits-basket-vol-5-fruits-basket-5_376/index.html
114,"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,52.41,1,True,In stock,https://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,https://books.toscrape.com/death-note-vol-5-whiteout-death-note-5_368/index.html
115,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,27.88,2,True,In stock,https://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,https://books.toscrape.com/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
116,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Sequential Art,50.44,4,True,In stock,https://books.toscrape.com/media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,https://books.toscrape.com/fruits-basket-vol-4-fruits-basket-4_321/index.html
117,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Sequential Art,14.41,3,True,In stock,https://books.toscrape.com/media/cache/ee/ed/eeeddf8af9e6cc8c7f71c0e41de1b562.jpg,https://books.toscrape.com/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
118,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Sequential Art,55.55,5,True,In stock,https://books.toscrape.com/media/cache/bb/18/bb1845c22faea465cad3d556d22936a2.jpg,https://books.toscrape.com/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
119,"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,21.57,5,True,In stock,https://books.toscrape.com/media/cache/d8/fd/d8fd30b3e5781e880a3efe4c9495b417.jpg,https://books.toscrape.com/saga-volume-3-saga-collected-editions-3_216/index.html
120,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,43.63,3,True,In stock,https://books.toscrape.com/media/cache/c9/a5/c9a559e3ba407c1d70ebfc4e2f0d82db.jpg,https://books.toscrape.com/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
121,Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,39.13,1,True,In stock,https://books.toscrape.com/media/cache/14/98/14987a55d9609e706d2619814e2a8b0a.jpg,https://books.toscrape.com/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
122,Original Fake,Sequential Art,31.45,3,True,In stock,https://books.toscrape.com/media/cache/e7/29/e72934871f9b42a807d976670a446e12.jpg,https://books.toscrape.com/original-fake_203/index.html
123,"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,42.72,1,True,In stock,https://books.toscrape.com/media/cache/f9/4c/f94cfc3c82abb799568d1ea029b1d3d1.jpg,https://books.toscrape.com/grayson-vol-3-nemesis-grayson-3_164/index.html
124,"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,45.17,2,True,In stock,https://books.toscrape.com/media/cache/7b/e7/7be75475a916d6df4edebfc5fe36c3f9.jpg,https://books.toscrape.com/fruits-basket-vol-3-fruits-basket-3_159/index.html
125,"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,49.31,1,True,In stock,https://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg,https://books.toscrape.com/black-butler-vol-1-black-butler-1_130/index.html
126,Awkward,Sequential Art,38.02,2,True,In stock,https://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg,https://books.toscrape.com/awkward_124/index.html
127,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,54.81,1,True,In stock,https://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg,https://books.toscrape.com/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
128,"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,11.75,3,True,In stock,https://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg,https://books.toscrape.com/saga-volume-2-saga-collected-editions-2_107/index.html
129,"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,11.64,5,True,In stock,https://books.toscrape.com/media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg,https://books.toscrape.com/fruits-basket-vol-2-fruits-basket-2_100/index.html
130,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,18.51,4,True,In stock,https://books.toscrape.com/media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg,https://books.toscrape.com/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html
131,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,36.52,2,True,In stock,https://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,https://books.toscrape.com/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
132,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,54.12,3,True,In stock,https://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,https://books.toscrape.com/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
133,The Complete Maus (Maus #1-2),Sequential Art,10.64,3,True,In stock,https://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,https://books.toscrape.com/the-complete-maus-maus-1-2_62/index.html
134,"Skip Beat!, Vol. 01 (Skip Beat! #1)",Sequential Art,42.12,3,True,In stock,https://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,https://books.toscrape.com/skip-beat-vol-01-skip-beat-1_55/index.html
135,"Saga, Volume 1 (Saga (Collected Editions) #1)",Sequential Art,28.48,1,True,In stock,https://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,https://books.toscrape.com/saga-volume-1-saga-collected-editions-1_48/index.html
136,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,46.96,5,True,In stock,https://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,https://books.toscrape.com/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
137,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,21.71,4,True,In stock,https://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,https://books.toscrape.com/paper-girls-vol-1-paper-girls-1-5_44/index.html
138,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,29.87,3,True,In stock,https://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,https://books.toscrape.com/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
139,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,39.39,4,True,In stock,https://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,https://books.toscrape.com/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
140,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,45.24,3,True,In stock,https://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,https://books.toscrape.com/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
141,"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,56.76,4,True,In stock,https://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,https://books.toscrape.com/giant-days-vol-1-giant-days-1-4_22/index.html
142,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,40.28,5,True,In stock,https://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,https://books.toscrape.com/fruits-basket-vol-1-fruits-basket-1_21/index.html
143,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Sequential Art,34.65,5,True,In stock,https://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,https://books.toscrape.com/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html
144,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Sequential Art,57.06,4,True,In stock,https://books.toscrape.com/media/cache/09/7c/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,https://books.toscrape.com/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html
145,The Secret Garden,Classics,15.08,4,True,In stock,https://books.toscrape.com/media/cache/c5/46/c5465a06182ed6ebfa40d049258a2f58.jpg,https://books.toscrape.com/the-secret-garden_413/index.html
146,The Metamorphosis,Classics,28.58,1,True,In stock,https://books.toscrape.com/media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg,https://books.toscrape.com/the-metamorphosis_409/index.html
147,The Pilgrim's Progress,Classics,50.26,2,True,In stock,https://books.toscrape.com/media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg,https://books.toscrape.com/the-pilgrims-progress_353/index.html
148,The Hound of the Baskervilles (Sherlock Holmes #5),Classics,14.82,2,True,In stock,https://books.toscrape.com/media/cache/1f/b0/1fb03cdabe6001c8a2620f65e025cbd5.jpg,https://books.toscrape.com/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
149,Little Women (Little Women #1),Classics,28.07,4,True,In stock,https://books.toscrape.com/media/cache/81/f5/81f559ebe403317226fa8b611e35ce8a.jpg,https://books.toscrape.com/little-women-little-women-1_331/index.html
150,Gone with the Wind,Classics,32.49,3,True,In stock,https://books.toscrape.com/media/cache/27/82/2782701b5c877cb063065b9fc14c5b13.jpg,https://books.toscrape.com/gone-with-the-wind_324/index.html
151,Candide,Classics,58.63,3,True,In stock,https://books.toscrape.com/media/cache/e3/c4/e3c4aba2409bb769a6488805e3fc4709.jpg,https://books.toscrape.com/candide_316/index.html
152,Animal Farm,Classics,57.22,3,True,In stock,https://books.toscrape.com/media/cache/10/db/10db56354b4550d92270c6f097d9bebc.jpg,https://books.toscrape.com/animal-farm_313/index.html
153,Wuthering Heights,Classics,17.73,3,True,In stock,https://books.toscrape.com/media/cache/93/4e/934e966c1ddf559d3ac2b5c1407aaf1e.jpg,https://books.toscrape.com/wuthering-heights_307/index.html
154,The Picture of Dorian Gray,Classics,29.7,2,True,In stock,https://books.toscrape.com/media/cache/a6/72/a67245346daa38c2b23a4fc64c6e7115.jpg,https://books.toscrape.com/the-picture-of-dorian-gray_270/index.html
155,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,26.78,4,True,In stock,https://books.toscrape.com/media/cache/42/c4/42c48f11b7e70a0f76c5ba9cb5c5018a.jpg,https://books.toscrape.com/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
156,Beowulf,Classics,38.35,2,True,In stock,https://books.toscrape.com/media/cache/dd/6e/dd6e7b84e99f3b4b5655ea0db74af2b4.jpg,https://books.toscrape.com/beowulf_126/index.html
157,And Then There Were None,Classics,35.01,2,True,In stock,https://books.toscrape.com/media/cache/21/bf/21bf2eb0bff3134837def8bd40845ba0.jpg,https://books.toscrape.com/and-then-there-were-none_119/index.html
158,The Story of Hong Gildong,Classics,43.19,4,True,In stock,https://books.toscrape.com/media/cache/ab/16/ab16eb035cc58809a73c4699477de9cb.jpg,https://books.toscrape.com/the-story-of-hong-gildong_84/index.html
159,The Little Prince,Classics,45.42,2,True,In stock,https://books.toscrape.com/media/cache/c0/78/c078355608dd81c7c5e4f5e1c5f73d23.jpg,https://books.toscrape.com/the-little-prince_72/index.html
160,Sense and Sensibility,Classics,37.46,1,True,In stock,https://books.toscrape.com/media/cache/7d/53/7d53e2264b9647ee307259be9f73585d.jpg,https://books.toscrape.com/sense-and-sensibility_49/index.html
161,Of Mice and Men,Classics,47.11,2,True,In stock,https://books.toscrape.com/media/cache/0f/ca/0fca4597765ffacdb7bd529fc5eb88fa.jpg,https://books.toscrape.com/of-mice-and-men_37/index.html
162,Emma,Classics,32.93,2,True,In stock,https://books.toscrape.com/media/cache/09/63/09638baaef52f03827c215029c632a13.jpg,https://books.toscrape.com/emma_17/index.html
163,Alice in Wonderland (Alice's Adventures in Wonderland #1),Classics,55.53,1,True,In stock,https://books.toscrape.com/media/cache/96/ee/96ee77d71a31b7694dac6855f6affe4e.jpg,https://books.toscrape.com/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html
164,Sophie's World,Philosophy,15.94,5,True,In stock,https://books.toscrape.com/media/cache/65/71/6571919836ec51ed54f0050c31d8a0cd.jpg,https://books.toscrape.com/sophies-world_966/index.html
165,The Death of Humanity: and the Case for Life,Philosophy,58.11,4,True,In stock,https://books.toscrape.com/media/cache/71/df/71df730cf38c232ee58a2e407135f055.jpg,https://books.toscrape.com/the-death-of-humanity-and-the-case-for-life_932/index.html
166,The Stranger,Philosophy,17.44,4,True,In stock,https://books.toscrape.com/media/cache/ea/04/ea0476a6f4c318ceccf5e2f2b39f2b15.jpg,https://books.toscrape.com/the-stranger_861/index.html
167,Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,54.21,1,True,In stock,https://books.toscrape.com/media/cache/3f/ef/3fef12d9da503693af12997c0ea0897f.jpg,https://books.toscrape.com/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
168,Kierkegaard: A Christian Missionary to Christians,Philosophy,47.13,1,True,In stock,https://books.toscrape.com/media/cache/05/ce/05ce699eaf78c0fae20308497c4f496a.jpg,https://books.toscrape.com/kierkegaard-a-christian-missionary-to-christians_527/index.html
169,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,29.93,5,True,In stock,https://books.toscrape.com/media/cache/de/76/de76d5c473c358bd41c03cf710692bfb.jpg,https://books.toscrape.com/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html
170,Critique of Pure Reason,Philosophy,20.75,1,True,In stock,https://books.toscrape.com/media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg,https://books.toscrape.com/critique-of-pure-reason_366/index.html
171,"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,20.02,1,True,In stock,https://books.toscrape.com/media/cache/91/e6/91e6190dcdd7d6cdeb94a82b60917ec4.jpg,https://books.toscrape.com/run-spot-run-the-ethics-of-keeping-pets_106/index.html
172,The Nicomachean Ethics,Philosophy,36.34,1,True,In stock,https://books.toscrape.com/media/cache/f0/aa/f0aa9ae0319b1d6e0706e6053020e696.jpg,https://books.toscrape.com/the-nicomachean-ethics_75/index.html
173,Meditations,Philosophy,25.89,2,True,In stock,https://books.toscrape.com/media/cache/df/c9/dfc9ed72e963572d23233b3a8cb01676.jpg,https://books.toscrape.com/meditations_33/index.html
174,Beyond Good and Evil,Philosophy,43.38,1,True,In stock,https://books.toscrape.com/media/cache/ab/45/ab45f300aa15066ad1260d6f1398d03e.jpg,https://books.toscrape.com/beyond-good-and-evil_6/index.html
175,Chase Me (Paris Nights #2),Romance,25.27,5,True,In stock,https://books.toscrape.com/media/cache/9c/2e/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg,https://books.toscrape.com/chase-me-paris-nights-2_977/index.html
176,Black Dust,Romance,34.53,5,True,In stock,https://books.toscrape.com/media/cache/44/cc/44ccc99c8f82c33d4f9d2afa4ef25787.jpg,https://books.toscrape.com/black-dust_976/index.html
177,Her Backup Boyfriend (The Sorensen Family #1),Romance,33.97,1,True,In stock,https://books.toscrape.com/media/cache/1e/bb/1ebbbc3e2d3249b111033cfc40763b0b.jpg,https://books.toscrape.com/her-backup-boyfriend-the-sorensen-family-1_896/index.html
178,First and First (Five Boroughs #3),Romance,15.97,4,True,In stock,https://books.toscrape.com/media/cache/c4/d1/c4d1517cc9370e292366b6132ca9ca36.jpg,https://books.toscrape.com/first-and-first-five-boroughs-3_893/index.html
179,Fifty Shades Darker (Fifty Shades #2),Romance,21.96,1,True,In stock,https://books.toscrape.com/media/cache/cc/bd/ccbdae9e29b3594301528fa2c876ec29.jpg,https://books.toscrape.com/fifty-shades-darker-fifty-shades-2_892/index.html
180,The Wedding Dress,Romance,24.12,1,True,In stock,https://books.toscrape.com/media/cache/28/99/28992d89f4abf54fba183fc8d074adf3.jpg,https://books.toscrape.com/the-wedding-dress_864/index.html
181,Suddenly in Love (Lake Haven #1),Romance,55.99,2,True,In stock,https://books.toscrape.com/media/cache/e9/f4/e9f4bc8cf5ffaea1504623c936e90a48.jpg,https://books.toscrape.com/suddenly-in-love-lake-haven-1_835/index.html
182,Something More Than This,Romance,16.24,4,True,In stock,https://books.toscrape.com/media/cache/59/10/5910fbd8a95e8e9de9c660b71e0694e2.jpg,https://books.toscrape.com/something-more-than-this_834/index.html
183,Doing It Over (Most Likely To #1),Romance,35.61,3,True,In stock,https://books.toscrape.com/media/cache/e9/25/e9250495a525eb203652ad9da85ccb8e.jpg,https://books.toscrape.com/doing-it-over-most-likely-to-1_802/index.html
184,The Wedding Pact (The O'Malleys #2),Romance,32.61,3,True,In stock,https://books.toscrape.com/media/cache/7e/67/7e67addd80caaf8a9f9e9daa9cf66bb2.jpg,https://books.toscrape.com/the-wedding-pact-the-omalleys-2_767/index.html
185,Hold Your Breath (Search and Rescue #1),Romance,28.82,1,True,In stock,https://books.toscrape.com/media/cache/0b/89/0b89c3b317d0f89da48356a0b5959c1e.jpg,https://books.toscrape.com/hold-your-breath-search-and-rescue-1_700/index.html
186,Dirty (Dive Bar #1),Romance,40.83,4,True,In stock,https://books.toscrape.com/media/cache/ae/90/ae903f6f6d059954be4e85497dd76bf5.jpg,https://books.toscrape.com/dirty-dive-bar-1_615/index.html
187,Take Me Home Tonight (Rock Star Romance #3),Romance,53.98,3,True,In stock,https://books.toscrape.com/media/cache/a6/4b/a64b3c559f59748bfdbbe75be3e16075.jpg,https://books.toscrape.com/take-me-home-tonight-rock-star-romance-3_605/index.html
188,Off the Hook (Fishing for Trouble #1),Romance,47.67,3,True,In stock,https://books.toscrape.com/media/cache/1d/78/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,https://books.toscrape.com/off-the-hook-fishing-for-trouble-1_601/index.html
189,A Gentleman's Position (Society of Gentlemen #3),Romance,14.75,5,True,In stock,https://books.toscrape.com/media/cache/f0/e0/f0e0db3edcb14293a52b51929cc72979.jpg,https://books.toscrape.com/a-gentlemans-position-society-of-gentlemen-3_584/index.html
190,"Sit, Stay, Love",Romance,20.9,3,True,In stock,https://books.toscrape.com/media/cache/8e/40/8e408552c2e7ee81cd60c03c79f604af.jpg,https://books.toscrape.com/sit-stay-love_486/index.html
